PERSON,Count
benjamin mitchell,24
glen campbell,24
♪] eric,24
pope,24
mark wahlberg,24
♪ one,24
paul manna,24
hei,24
chubby,24
kaine,24
paige,24
tucker carlson last night,24
k-12,24
dustin johnson,24
robert de niro,24
metadata,24
pro-clinton,24
jamila,24
andy.,24
robert moeller,24
lena dunham,24
nick mulvaney,24
greg talcott,24
steve bannon's,24
jack welch,24
adam lee,24
chris stevens,24
tampa,24
marie callender,24
merry,24
corey gardner,24
jeff locke,24
edwards,24
sharpton,24
al-sisi,24
dessert,24
robert muller's,23
bobby kennedy,23
universe,23
mean;t dawg,23
reid,23
marie hart,23
rodney davis,23
justine,23
♪ eric,23
rick grenell,23
gary michael,23
boucher,23
andy mccarthy,23
xiidra,23
chad,23
mike tyson,23
nicholas maduro,23
lara trump,23
mel,23
clark,23
stacey,23
allen,23
pamela anderson,23
nicholas,23
peggy whitson,23
gandhi,23
anita,23
ben smith,23
pam bondi,23
habibullaevic saipov,23
kelli,23
anthony lamar smith,23
james fields,23
sun,23
john] arghh,23
robby mook,23
jim walsh,23
paul krugman,23
molly,23
airport.e,23
kirk,23
glenn beck,23
♪  shannon,23
tony blair,22
anthony scaramucci's,22
pelosi,22
ben franklin,22
nancy pelosi's,22
catherine harris,22
bill belichick,22
jimmy fallon,22
tom bevan,22
adam housely,22
casey stegall,22
doug jones',22
mark dayton,22
greg jarrett,22
roy,22
trayvon martin,22
mhmmm,22
♪  kennedy,22
dave brat,22
michelle obama's,22
elizabeth macdonald,22
kane,22
tom garrett,22
neville,22
david:,22
brian mast,22
laura engel,22
liz,22
garth brooks,22
anthony wiener,22
carlie shimkus,22
brian shaw,22
♪ chris,22
george foreman,22
mike pence's,22
osama bin laden's,22
geico,22
lou dobbs,22
dylan roof,22
murdoch,22
michael moore's,22
omar mateen,22
khrushchev,22
rod rosenstein's,22
carl bernstein,22
gary b. smith,22
derrick watson,21
lisa paige,21
gianforte,21
al sisi,21
kathy mcmorris,21
luis gutierrez,21
barbara comstock,21
bailey,21
rob schmidt,21
robert harward,21
hurricane jose,21
johns,21
yap yap yap yip,21
bob goodlatte,21
kagan,21
tennessee,21
kilmeade,21
joseph stalin,21
lwho,21
james rosin,21
elton john,21
bill kristol,21
anton,21
perry,21
george hw bush,21
michael mccall,21
♪ ♪ ',21
elizabeth warren's,21
para-sail-ing,21
dean martin,21
michael phelps,21
bob muller,21
luis,21
katy,21
murray,21
michael balboni,21
lacey,21
legit,21
joy reid,21
gina,21
chris bedford,21
