PERSON,Count
jo ling kent,71
boris,71
charles kupperman,71
dick cheney,70
♪ wheeeeeee,70
alexander hamilton,70
michael horowitz,70
john thune,70
kent,70
♪ kraft,70
lynn,70
jack jacobs,69
david drucker,69
wolf,69
crown prince,69
nyquil,69
jeb,69
big shot's,69
sebastian,69
elliott williams,69
jill biden,68
rick stengel,68
alex trebek,68
berman,68
anna palmer,68
james madison,68
robert e. lee,67
glen,67
grill combos,67
rachel maddow,67
monica lewinsky,67
julie brown,66
♪ exxonmobil,66
bezos,66
howard,66
wendy,66
didwhen,66
allergies,66
bob barr,66
harry truman,65
john eisenberg,65
kupperman,65
john f. kennedy,65
kno♪,65
nick ackerman,64
carson,64
mike quigley,64
richard nixon's,64
jim himes,63
boris johnson's,63
yasmin vossoughian,63
konstantin kilimnik,63
betsy devos,63
alison,63
dalia,63
jimmy,63
harry smith,63
baltimore,63
mitchell,63
barbara boxer,62
♪ philadelphia,62
stacey,62
michael atkinson,62
♪ heartburn,62
mitt romney's,62
annie,62
jerrold nadler,62
the george w. bush white house,62
donnie,62
caitlin dickerson,62
kathy park,61
mi hijo,61
estar,61
ali arouzi,61
gerald ford,60
martin luther king jr.,60
philip,60
anne thompson,59
bobby kennedy,59
hormuz,59
franklin roosevelt,59
peter king,59
ron desantis,58
miller,58
susan rice,58
esper,58
♪nausea;,58
kasie,58
brown,58
richard neal,58
wanna,57
vascepa,57
laura,57
jim cavanaugh,57
kellyanne conway's,57
speaker,57
nick mulvaney,57
kevin mcaleenan,57
claritin-d relieves 8,57
ron mott,57
♪ doprevagen,56
jamie dimon,56
bob woodward,56
peterson,56
anita kumar,56
jay-z,56
franklin graham,56
cooper,56
blasey ford,56
chris van hollen,56
kayak,55
michael beschloss,55
oprah,55
michael bloomberg's,55
parnas,55
vladamir putin,55
mariana atencio,55
jesus christ,55
kamla harris,55
george w. bush's,55
david frum,55
attorney,54
dana milbank,54
rick scott,54
vladmir putin,54
kristin welker,54
gary cohn,54
smollett,54
crohn,54
jones,54
ag barr,53
andrew jackson,53
justin amash,53
dana-faber,53
robert de niro,53
katie fang,53
greg miller,53
maria teresa,53
george washington's,53
elliot williams,53
kathy,53
david ortiz,53
john mitchell,53
michael mckinley,53
donald trump jr.'s,53
annie donaldson,53
turley,52
jeff merkley,52
mike schmidt,52
angelia,52
scott pruitt,52
danny)'s,52
michael flynn's,52
peter navarro,52
alex jones,51
walter isaacson,51
tony,51
♪li'm,51
jo ling,51
anne laid,51
bashar al assad,50
anne,50
ben white,50
ken vogel,50
ithere,50
julio,50
tim scott,50
pat toomey,50
gordon,50
antonio,50
tim cook,50
michael sanchez,50
u.n,50
ari,50
kim kardashian,50
josh lederman,50
aliskiren,50
william weld,50
david french,50
martin luther king,50
♪la-di-la-di-di,49
jennifer ruben,49
henry,49
aaron zebley,49
barbara lee,49
steyer,49
jack kennedy,49
sarah palin,49
meredith,49
nicodermcq,49
rick blomquist,49
thomas jefferson,49
dprevagen,49
anne gearan,49
kerry sanders,49
mazie hirono,49
sanford,48
brady,48
schiff,48
karine,48
julie,48
pat buchanan,48
collins,48
william barber,48
mike bloomberg's,48
rupert murdoch,48
elise jordan,47
tom cole,47
amy berman jackson,47
jonathan.,47
zebley,47
steven moore,47
steve israel,47
scalia,47
benefiber,47
michael singleton,47
antonio!,47
ford,47
abigail,47
zerlina,47
♪ ♪ send,47
john deere,47
mcadoo,46
jennifer reuben,46
john allen,46
durham,46
teddy roosevelt,46
kamela harris,46
ginsburg,46
gordon sondland's,46
stephen miller's,46
cher,46
nanette,46
evelyn,45
winston churchill,45
louis burgdorf,45
moon,45
juarez,45
kumar,45
maxwell,45
mccabe,45
sullivan,45
ami,45
erin mclaughlin,45
smith,45
white supremacists,45
abu bakr al baghdadi,45
joe mccarthy,45
mike barnacle,45
dana-farber,45
abu bakr al-baghdadi,45
shaq,45
george soros,44
r. kelly,44
hurd,44
jim messina,44
weisselberg,44
nasty nightime heartburn,44
david cicilline,44
sam brock,44
linda,44
pope francis,44
pat robertson,44
van drew,44
chopsticks wasabi,44
ed meese,44
garner,44
chris jansen,44
-he,44
bob corker,44
richardson,43
john heilman,43
alexandria ocasio-,43
jonathan turley,43
steven,43
kim jung-un,43
monica alba,43
john.,43
greg abbott,43
sheila jackson lee,43
allen weissleberg,43
andrew weissmann,42
aaaah,42
valerie,42
goldman,42
jr,42
david korn,42
abbott,42
katherine clark,42
jason wu,42
e. jean carroll,42
donny,42
justin,42
eric garner's,42
julia manchester,42
ed markey,42
stephanie gosk,42
chris hall,42
kaepernick,42
♪ ♪ ♪ applebee's,41
manson,41
matthew miller,41
david jackson,41
michael conway,41
david pietz,41
mohammad bin salman,41
jane fox,41
volker,41
kate,41
tom brokaw,41
yovanovitch,41
ronald reagan's,41
alan weisselberg,41
hannah hill,41
anthony brown,41
lewandowski,41
bernie sanders',41
matthew,41
andrew mccabe's,41
dick,41
andr hsome,41
alexander acosta,41
ken dolezsar,41
jim huden,40
robert o'brien,40
devin nunes,40
kornacki,40
abu bakr,40
madeleine albright,40
butina,40
eisenberg,40
anderson,40
jay,40
tim alberta,40
jerry nadler's,40
neal,39
gabe gutierrez,39
al roker,39
pete buttigieg's,39
bobby ghosh,39
mark thompson,39
mike blomberg,39
heidy,39
brzezinski,39
alex acosta's,39
joshua,39
juan guaido,39
duster,39
michael wolff,39
jackson lee,39
joe kennedy,39
brendan,39
nichols,39
lori loughlin,39
billy graham,39
ari melber,38
james baker,38
agnew,38
gavin,38
justin fairfax,38
andrew gillum,38
gary peters,38
chuck schumer's,38
berit berger,38
tom cotton,38
nielsen,38
jeffrey goldberg,38
clark,38
anna chennault,38
maria yovanovitch,37
james comey's,37
steve cornacki,37
perry,37
corey gardner,37
rudolph giuliani,37
john mclaughlin,37
bill mclaughlin,37
trymaine lee,37
joseph maguire,37
dara,37
rod rosenstein's,37
leann,37
jeremy,37
prop c.,37
donald jr.,37
humana,36
eric prince,36
bob menendez,36
ma,36
kathleen,36
sherrod brown,36
ho,36
twitter,36
jackie,36
paul moore,36
terry,36
wayne,36
nicholas maduro,36
kevin cirilli,36
juan,36
outb4,36
tom malinowski,36
john bel edwards,36
jose,36
pompeo,36
david brooks,36
dan kildee,36
jeffrey berman,36
edwards,35
cal harris,35
ron.,35
steve ratner,35
ho-ho,35
greg craig,35
t.,35
cynthia oxney,35
matt whittaker,35
michael cohen.,35
jeff daniels,35
john bolten,35
daniel lippman,35
jd power,35
pat,35
kaine,35
stevens,35
gavin smith,35
alexandria occasio-cortez,35
tto harrison,35
nick burns,35
dylan,35
lee ann,35
adam smith,34
jim kavanaugh,34
kendrick,34
sessions,34
barry burke,34
tim miller,34
prince harry,34
michael duffey,34
morgan,34
patterson,34
caramel,34
walter,34
cheryl,34
marie,34
jamie harrison,34
judy,34
ron insana,34
chuck rosenburg,34
strawberry season,34
al-baghdadi,34
jonathan la,33
margaret carlson,33
lobster lover's,33
scott walker,33
deripaska,33
kenneth starr,33
tyler,33
volodymyr zelensky,33
yermak,33
valerie jarrett,33
matt lauer,33
richard neil,33
sue gordon,33
deborah,33
allison,33
napolitano,33
john solomon,33
